Customer ID,Current Credit Balance,Monthly Debt,Years in current job,Years of Credit History,Number of Open Accounts,Maximum Open Credit,payhis,amtowed,lenofcrhis,newcred,Score,FICO Score
39851c11-5a60-43b6-8ded-1166841dc6cb,485583,24971.89,7,12.5,19,1173810,285.53,251,127.7223934,76.88317825,752,Good
a198e3f4-f19d-4498-a49c-501fd4a1a19a,1828009,14244.87,3,16.5,13,4016386,282.42,255,130.7323101,75.61335193,754,Good
04d89f38-557a-4c67-9007-7b570eecde42,164920,19795.53,1,21,12,198088,258.45,123,136.2388883,75.29448983,632,Good
39c74df1-d946-4a16-99ea-4215e94cab1e,250629,12682.88,9,10,10,569030,282.29,232,131.7120485,74.49559327,735,Good
198826b6-34b6-4ab4-a16e-6d709f9719e0,87286,18506.19,5,12.5,13,580844,278.49,181,104.7223934,75.61335193,666,Good
8d4b2f23-7f83-4bfb-8b6e-da2a08ab6d0d,153102,12177.29,1,25.9,6,231748,258.2,141,133.7434222,71.69607095,640,Good
fa202176-c85f-4a66-8e5e-9032a8960c73,123956,13565.05,1,8.5,17,227084,256.9,184,134.7028197,76.55000885,678,Good
6cc30a34-796c-4605-8017-349fec42f6b2,54397,8548.1,10,21.3,6,127776,288.03,134,126.7392266,71.69607095,657,Good
2fefb24f-c7d3-4d3e-a1f0-6fd08d3266bc,1539798,25052.83,10,43.5,10,2068374,296.17,255,127.7512278,74.49559327,763,Good
72ec8e1a-1017-4573-9cfd-a73330212838,95342,15678.04,4,10.6,9,283096,277.99,149,130.2149886,73.98631574,665,Good
1a87c154-845c-410b-87d3-ae9c769a3ab6,448685,29423.59,10,15,12,867350,287.88,222,139.7292232,75.29448983,742,Good
137a0896-09bf-4aef-ae06-312e5d9392c7,293835,10095.08,1,14.5,9,591690,253.18,234,139.7280495,73.98631574,716,Good
aa3d3590-6dff-45d1-a247-3bda857d14b1,517370,21288.17,10,26.4,15,1043658,291.15,252,124.7437892,76.13741602,755,Good
fb02729a-d082-4a46-9030-ee54816d52cc,98002,11211.14,7,22.1,9,161634,287.44,142,133.7400834,73.98631574,672,Good
cfab71ea-ee4e-4358-9996-94c37418e712,218196,16381.61,9,21.5,17,401676,289.46,213,130.2394469,76.55000885,729,Good
88937e16-81d5-4e6f-bc4d-14941ea1cae0,492898,41066.22,10,31.4,15,1214290,294.72,253,111.7468102,76.13741602,747,Good
1efc884d-29ba-4bf8-a8c2-0cd0bd97d3d9,434359,42994.91,10,17.9,15,606672,293.16,233,135.7347169,76.13741602,753,Good
27201f21-5029-4e16-be57-08939de7b294,242630,15735.99,10,16,7,346830,286.98,167,136.2313466,72.62770071,693,Good
f5cdb756-9756-46f0-bec4-b2a4b0559984,56506,12617.14,10,16.2,7,122518,286.36,122,132.2317393,72.62770071,653,Good
34f1c825-360c-4628-a9e6-e3ecdba33880,1516656,53120.01,3,25.6,10,3204608,279.52,253,129.2431951,74.49559327,746,Good
99238cb8-898a-4a10-89a3-b3226287f979,305634,18274.77,4,15.1,9,643434,273.34,156,132.2294485,73.98631574,668,Good
d9b93caf-9435-4151-adbb-3ceb6f7894db,171475,26342.93,10,17.8,6,497640,287.45,151,128.2345577,71.69607095,671,Good
a198398f-2ada-44db-a96d-ad1119916403,42845,1249.82,1,14.5,2,59136,207.68,120,119.2280495,64,551,Good
3bcfcfeb-9ea9-4a47-830a-68103f30c3bc,544445,12688.58,2,15.7,7,1500994,263.91,252,129.7307386,72.62770071,729,Good
a76b78c4-7fb0-4511-97f3-5b885edc7087,266703,23933.35,10,20.4,9,368060,288.09,136,136.2381813,73.98631574,671,Good
2f86c495-b812-412d-8e8f-dc3acb82832f,153786,24443.31,10,15,13,408408,292.83,247,131.2292232,75.61335193,759,Good
5e33ad5b-6397-4acf-b980-1474bd31bb2f,1024347,45714.19,10,30.1,7,5757686,294.99,255,97.74612221,72.62770071,730,Good
1b8458f0-650d-4eab-837f-424ee2d14b03,146015,17493.11,7,16,11,325116,285.06,151,132.7313466,74.92603791,677,Good
2aff9f80-4c45-4c25-8840-f3ed7c440290,303107,13447.82,10,18.7,20,595870,287.63,241,130.7359278,77.02679845,749,Good
1e14915d-2adf-4eca-b6df-27fea13aa32a,138377,31280.84,5,21.8,9,293986,279.92,121,130.7397696,73.98631574,645,Good
027da67d-8d12-4bf0-acd2-e58bab43d490,575871,4249.35,5,26.7,6,716232,275.06,254,135.7440027,71.69607095,747,Good
e2b614f1-4291-4f3c-badb-0df47b94e9c3,125115,3800,1,27.8,8,331474,248.38,228,116.2447458,73.3748061,682,Good
13712f32-6478-422c-a9d5-3db75fb8bd02,333906,15536.87,5,10.9,9,623590,286.99,255,136.216334,73.98631574,762,Good
b5c59b87-009f-4354-bdc7-307741f53c37,53903,10761.79,2,27.5,12,316844,270.74,184,95.24454907,75.29448983,651,Good
16c6f835-2cb2-4daf-a364-7055c2f2a188,545509,29303.13,5,12,19,962874,280.34,214,135.2206776,76.88317825,725,Good
9e815288-f863-4b4c-bc31-2ef070869c5e,348061,22845.22,8,15.9,27,907676,285.96,237,125.7311465,77.75229229,740,Good
c377f764-8c58-433f-994b-295bec8402ad,291821,40874.7,1,25.5,11,355300,267.44,253,137.2431182,74.92603791,744,Good
610c5ac7-3838-40bc-96c7-59ece85d988a,249318,19744.61,1,14.6,8,464134,263.44,253,136.2282908,73.3748061,736,Good
0b26cd93-1ea5-44a0-b5e1-74455d644502,475342,13341.61,3,17.3,21,972422,275.25,251,132.2337339,77.15779299,747,Good
0fc42d0b-a76a-489c-b9f5-d1a0d07820f9,329479,8710.74,10,18.6,10,781748,278.25,238,129.2357822,74.49559327,734,Good
2c156f3e-91f1-4dd4-b971-1d03676288b6,305064,19106.59,10,20.5,14,728310,291.1,250,130.738302,75.89194809,759,Good
cb7849f9-421f-4ff3-856a-92071337511b,212420,31718.22,1,25.6,10,386738,265.17,223,134.2431951,74.49559327,714,Good
a40ce0b7-24a0-4d7a-9688-c153461bb1bf,140087,14135.05,9,30.4,16,426844,285.38,168,107.2462862,76.35530868,666,Good
c89cf47a-c410-49bd-b2da-46aa37ea5deb,250648,22986.96,2,20.7,20,311388,272.71,137,136.73854,77.02679845,660,Good
8ed5a43a-fc92-4674-9903-8ea8889032fe,24928,8864.64,3,16.5,7,59026,282.08,142,134.7323101,72.62770071,666,Good
61a457e9-d1d9-4003-8e81-5df794c39bb8,92302,16052.15,7,18.1,18,242330,287.27,153,130.2350298,76.72502062,680,Good
99a253f0-ab8d-419d-87ee-66e75d5a226c,900999,12513.02,6,22.8,10,2519946,287.88,255,129.7407832,74.49559327,757,Good
cad2fffa-f808-4fcd-a78a-fe996bd7538e,177289,9356.55,9,12.7,15,441474,282.48,226,132.723041,76.13741602,733,Good
102533ef-746c-41c3-9734-60b09c5e9079,279908,13705.84,4,20.5,7,385374,282.12,218,137.238302,72.62770071,728,Good
f8594071-8757-4563-bac5-ae1a64d292cb,48260,11379.29,1,16.1,13,153076,258.55,133,131.2315442,75.61335193,635,Good
22cd08e5-379c-4787-b6b1-9e10875d98a2,157795,17804.14,9,9.5,7,331012,288.04,231,136.209306,72.62770071,743,Good
a5ef5148-72eb-4d31-8f9e-bd3668ba1c08,134482,25176.33,1,13.5,13,260832,258.87,129,136.2254355,75.61335193,638,Good
be57d774-0835-4812-ac39-2acf72c44cae,32547,9925.41,10,18.5,11,144914,279.18,121,119.2356351,74.92603791,634,Good
9b3dc880-40e8-4b5b-b6be-76916f6b6df8,371146,30215.13,5,12,21,684310,283.47,219,135.7206776,77.15779299,733,Good
5d659fed-00e1-4ea1-a667-6bdbeb04bf38,298281,27322.38,6,17.7,11,502018,288.95,235,136.2343967,74.92603791,750,Good
b8b638ea-44b9-48f4-b1f2-7739eec7d3da,214225,7195.11,4,46.7,14,496078,279.17,245,99.75201091,75.89194809,712,Good
3bae464f-b995-470a-8f0d-29826f10756e,226974,9181.18,8,8.7,12,722018,273,229,132.2042402,75.29448983,725,Good
edbd9c2a-cc79-460b-adf7-5f40adcea988,28937,4249.73,5,11,5,65560,282.67,164,136.2167657,70.50611122,683,Good
d457b31a-3743-4490-9e1e-f784aba78af1,121809,15914.02,3,10.5,7,245718,275.48,147,136.7145225,72.62770071,666,Good
bec4c847-d0ff-4864-b64c-fba22dfe29e8,196916,10318.9,2,10.2,8,527802,248.92,132,132.213068,73.3748061,624,Good
10b9b46a-4b68-48a5-860a-63051fff2f86,8721,13535.41,5,7.7,5,51744,281.52,121,133.6963715,70.50611122,647,Good
27d6ce71-0d0d-4b24-bc94-524ae636c419,305501,52189.01,10,24.7,14,909326,294.96,251,129.2424802,75.89194809,762,Good
d8cd1122-264b-4a6c-b129-049a3fdeee59,225093,6056.06,10,22,11,506088,290.31,255,133.7399798,74.92603791,764,Good
bc4e9e3a-8b7e-4169-9772-bb8784862774,123899,12325.11,10,14.7,20,743380,286.45,250,122.2285287,77.02679845,747,Good
7cb5d08f-5f9b-4f22-83b4-789cf1ae3c95,166820,15072.32,9,13.6,20,467698,284.96,202,132.2257145,77.02679845,718,Good
41a4e255-51c9-4aae-8625-7a180c0360ac,86146,19497.61,1,19.7,5,113740,263.94,133,137.7373012,70.50611122,642,Good
ca0f9a0b-8062-4497-b8b9-37f36d5470bb,188290,4345.11,1,30.8,14,736582,240.89,245,93.74649993,75.89194809,668,Good
652f1d2d-cfd2-4950-9c8f-5620d14658f8,334419,42218.38,1,25.9,23,906884,261.53,201,127.7434222,77.38801456,690,Good
99335599-3186-49e0-8588-d47226380834,234707,32941.44,1,21,15,389928,262.61,161,136.2388883,76.13741602,667,Good
1a44e12a-b75f-4613-a1d5-b30a588b64c2,223877,18153.36,10,17.9,12,312686,292.56,236,137.2347169,75.29448983,755,Good
24c3b47e-8cae-4bcb-9838-0f3bd6c81d84,35321,21678.81,1,15.1,9,119922,264.14,162,134.7294485,73.98631574,665,Good
70fa1377-5755-48cf-8b17-24fc92882b42,23579,8739.81,10,32.2,9,98934,289.28,125,116.2472057,73.98631574,644,Good
aa1ed71d-7e93-446c-b8e2-f6cd56c766d0,145046,14575.66,1,27.4,11,249172,260.04,147,135.2444825,74.92603791,651,Good
2a753170-f517-4e3b-9260-c8c20801f54f,78033,16088.82,4,16,8,148610,284.67,155,136.7313466,73.3748061,682,Good
e3c0374e-2570-447b-a180-c1cf8dd21de9,407949,22347.42,10,21.1,13,901472,288.13,237,134.2390021,75.61335193,749,Good
06732b43-3831-43d2-9d5a-63269dcc8d07,5681,17079.1,6,13.3,5,212410,283.79,131,126.7248644,70.50611122,649,Good
dc740698-e5fc-413e-8a32-ad44b10d760c,128003,13823.64,4,10,7,361482,280.58,237,136.2120485,72.62770071,740,Good
d384420e-46a5-4842-82d6-9dd108cb5ff5,106913,24421.46,8,12.4,11,235334,288.75,149,136.2220616,74.92603791,682,Good
70a2c5e4-7200-417c-b60c-48704a484665,99465,19814.34,10,24.9,16,523534,292.61,245,120.7426436,76.35530868,747,Good
9880cb1a-6483-49cf-91fc-6ba2b6ed7cc1,554515,19296.59,10,30.7,23,935990,291.63,252,133.246447,77.38801456,765,Good
cb7d92b7-349c-4a44-a8f0-683b3a66e597,617899,30566.06,10,31.2,13,972092,293.61,252,135.2467081,75.61335193,766,Good
fd07920b-1d23-4bd8-a8a1-ac1d4b879dcc,255037,33541.08,10,14,12,507408,293.32,252,136.7267901,75.29448983,767,Good
0f5522a6-4880-4868-9871-765eb0980d6b,99161,7409.62,8,12.8,10,248490,270.02,125,133.7233571,74.49559327,642,Good
83df5ccf-5d58-4456-959d-8f35bf859318,583072,24392.01,10,37.5,5,901384,287.35,206,134.2493963,70.50611122,719,Good
59d466f2-09f1-4c7e-8b33-6bbef7432f1e,143089,13467.58,10,18.5,14,272492,293.12,248,136.2356351,75.89194809,764,Good
ef4689d2-e218-4bf5-8148-4a07ab6c462c,155895,21951.84,6,16.5,6,214896,282.62,122,137.7323101,71.69607095,653,Good
26a811e9-b763-4466-a965-bda3a8204f41,231762,17169.54,3,8.9,17,375848,278.01,245,137.7055948,76.55000885,750,Good
c23f0b60-52e0-4adb-94e4-d34f40571043,135774,14971.81,10,32,15,698676,287.56,234,107.2471087,76.13741602,720,Good
e685ba94-983f-474b-a051-0e7cc32d6473,132962,11053.25,5,17.6,10,514932,280.95,234,132.2342339,74.49559327,737,Good
3ef3590e-0b11-487c-a3bd-dc2283f55387,173337,16022.51,10,11.7,18,793298,282.78,231,130.719576,76.72502062,737,Good
d04c0179-22f2-4a45-82e7-4cc008d9e472,335825,37534.12,10,15.4,21,654632,291.08,220,136.2301063,77.15779299,742,Good
bf62f002-9145-4012-8620-9421aac01c73,193344,6942.22,10,22.5,11,306680,270.76,129,134.7404887,74.92603791,647,Good
7a8df0a3-e224-45c0-ac3f-dd27ee1d76ff,198436,10394.71,10,30.1,13,325908,287.3,190,134.7461222,75.61335193,712,Good
be318f8b-1089-4e4d-ad6b-3ff8e42387e5,161671,11791.02,10,17.8,6,202818,291.42,213,138.2345577,71.69607095,733,Good
81f2e62e-55e0-43ea-9ba9-547b57050302,26011,8858.75,10,20.2,4,242880,263.02,120,102.2379361,68.94427191,594,Good
230aa38e-b2e9-4853-81e2-5435592933fc,153805,14620.12,1,14,11,191092,258.08,133,138.2267901,74.92603791,641,Good
e0b58b01-1ae6-4452-be7c-05edca18f042,317528,8643.1,10,28.3,8,537526,279.4,202,134.7450642,73.3748061,712,Good
7b17434d-a54b-4edf-88a4-25945280c6d4,43453,1575.48,3,23.1,9,66550,240.88,120,131.2410699,73.98631574,606,Good
c4eb4799-ae78-4412-8b92-0b066d70cf98,53998,5921.54,3,14,5,106150,279.03,199,137.2267901,70.50611122,709,Good
cf06ecc3-8cd7-4866-9080-9a66536738e5,65037,13165.67,7,15.5,7,105622,288.86,134,137.7303198,72.62770071,670,Good
e448ee7b-a0e9-4b81-8e3b-827ffc4563ce,272327,4776.98,3,23.1,9,437360,268.61,240,136.2410699,73.98631574,732,Good
7916cf0d-eefd-4d95-bf4e-498d73972f5f,14820,4995.86,7,17.2,16,373010,282.86,250,119.2335633,76.35530868,739,Good
c8af6707-1e96-4873-aeb4-c99abcff2452,229786,15923.9,10,21,6,401918,285.36,152,136.7388883,71.69607095,679,Good
6044f631-3c34-4e55-8a93-8a63946e368b,316103,7375.04,4,21.5,9,451858,281.26,251,137.7394469,73.98631574,755,Good
4f2a49c3-65d0-4ec1-b254-bac7693bbabe,293322,19777.29,6,16,11,450450,286.7,223,137.7313466,74.92603791,739,Good
38f5f0f0-ba30-4705-9b25-a459150fb69c,231135,19946.58,10,10.7,13,494692,289.25,245,137.2154456,75.61335193,759,Good
ee730a71-8c2b-422f-a465-2781562d95b5,80997,23160.24,6,18.1,11,134178,290.7,160,137.2350298,74.92603791,694,Good
745e2151-ef46-4d34-9237-9e2acb8db86f,637602,39902.66,7,20.2,9,1100264,292.79,255,137.2379361,73.98631574,769,Good
30246071-9450-4892-aa2c-2005c19ebc62,504583,14257.22,10,20.7,10,1016092,274.68,192,134.73854,74.49559327,700,Good
ee765ff7-aa5e-4f8d-99b0-f12da3cc4928,101099,25510.73,10,33.6,11,441760,292.47,195,123.7478521,74.92603791,709,Good
ddd1f2e2-0fc0-43c0-a73a-5378ca92b087,64144,8629.42,1,23.6,14,213444,263.46,245,133.7415314,75.89194809,730,Good
ae5e642c-3f05-43ab-97f2-b077cd19a118,155344,13025.83,10,25.2,7,218812,289.54,151,137.2428837,72.62770071,683,Good
c1e06d2c-0bb0-499f-a049-4025e12d0b4b,204725,13658.34,10,21.8,15,1062974,286.97,252,128.2397696,76.13741602,754,Good
a2d003b1-c48b-457a-b547-b71d9c3028e6,138282,14183.5,5,21.3,20,389554,289.76,254,134.2392266,77.02679845,766,Good
c681e942-2824-493e-b746-86cf6fc30330,337896,23856.02,10,22.5,11,486046,289.47,177,137.2404887,74.92603791,706,Good
ac1a7711-2b3b-4f33-b288-0f8fccbb0a19,574218,26098.97,1,21.7,10,1183050,256.94,230,136.239663,74.49559327,713,Good
79c30ee5-b552-4c20-90dc-083b4734db13,149815,22770.74,5,20.8,14,299618,286.56,164,136.7386572,75.89194809,693,Good
118a8bea-0250-4a4e-a347-c3afc9620bc0,602357,15704.64,10,28.7,11,5670456,288.9,255,119.2453109,74.92603791,748,Good
605b4a6c-b5c3-4cd3-a0c7-8a52c4db4a35,430825,27443.98,8,23,13,1604042,285.4,246,131.7409752,75.61335193,751,Good
c5641273-09d4-492c-a393-3944d4bbd2d4,229406,8420.42,3,27,13,438328,276.37,239,135.7442114,75.61335193,741,Good
1fefd3c5-1a7f-4161-8082-f529407a7323,538555,19988.57,4,20.5,20,1099824,274.46,212,135.738302,77.02679845,718,Good
8445a2aa-0e6c-46b8-8c05-a02b6cceb516,93898,6993.71,1,10.2,9,382822,248.41,207,135.713068,73.98631574,686,Good
271deaef-2ade-47f1-9cc5-f95d7f581822,92397,7140.2,10,14.4,8,451396,286.64,252,134.7278047,73.3748061,757,Good
b658af64-8e71-452e-be67-aed705fced8d,344546,6970.91,2,21.5,15,874874,261.79,250,134.2394469,76.13741602,733,Good
7352605a-a1fc-4f3a-804d-bb7df0dbf646,461415,12964.46,2,18,12,907104,268.64,249,137.2348742,75.29448983,741,Good
df003b61-976c-4bde-a950-e43711030359,145578,7480.68,10,20.6,3,319858,282.64,200,136.7384216,66.83990379,708,Good
63d3badc-5fe4-413a-a828-260f276ffdec,356117,27351.07,10,27.6,13,623810,291.45,217,136.7446151,75.61335193,740,Good
51807134-6dc9-44ec-b427-c8d3ca4a4451,632225,23332.19,6,14.7,19,1053316,284.49,247,137.7285287,76.88317825,758,Good
36e14dae-4d21-463f-abea-cd009834af70,78261,3683.72,2,21.8,7,156530,262.48,157,136.7397696,72.62770071,660,Good
e5ceb1d0-70b4-41d1-987b-41f3fbbeafea,112233,3704.05,5,17.4,8,339328,276.61,248,135.7339025,73.3748061,746,Good
83fb6f5f-f2fb-408c-a63a-315ecb363bf0,154527,6277.79,2,9,10,540540,270.46,255,136.7062488,74.49559327,747,Good
fc85bdb2-de48-456f-851c-2513220827bc,191596,17200.32,4,26.5,14,470008,281.18,189,135.2438609,75.89194809,706,Good
aacfe6e7-5b71-4387-b09f-4b5562cca6bb,778259,39135.25,10,28.9,22,1535182,297.09,255,135.7454317,77.27775327,775,Good
5ba34c23-dc3e-4de0-9440-460cedbddb80,154337,22768.08,10,16.6,12,642796,286.14,185,134.7324957,75.29448983,707,Good
d47c0bc3-1784-4e79-802b-59f8e277018a,90003,23366.58,9,15.3,11,179696,291.99,164,137.72989,74.92603791,699,Good
9b16c6e5-5b5a-4e2e-9666-b913a9252be7,525882,29177.92,10,16,7,666952,284.21,143,138.2313466,72.62770071,673,Good
0dd04d19-9051-4ac9-8b47-40380f8a5642,511556,30454.15,1,21.4,16,995500,263.95,253,137.2393373,76.35530868,742,Good
28a809f6-7eff-4f27-af85-3331a8c48081,185630,11456.05,2,24,13,468314,265.98,178,135.2418866,75.61335193,682,Good
eef28c4b-6a06-45b4-bb80-44e8f2ca881a,70718,15391.71,3,20,16,352968,283.59,253,134.237686,76.35530868,758,Good
495db89e-f31c-4266-a173-ab0904908a77,455791,10934.69,7,19.8,15,1074832,269.63,215,134.7374308,76.13741602,715,Good
a59e21a8-5b6c-484b-a63f-3d1c7016aa29,124089,4572.35,10,20.9,11,542212,257.46,163,120.7387733,74.92603791,647,Good
7daa5488-60fd-4704-ab8d-6b77e8810e7e,185060,25635.75,10,21.5,11,222508,293.95,183,138.2394469,74.92603791,716,Good
b3dec5a8-1728-4b08-aab4-49444568bf38,243599,15891.98,7,17.2,14,706948,279.33,190,135.7335633,75.89194809,705,Good
f0039720-78f7-46e4-98a7-5939080637eb,166326,7655.86,10,11.8,8,284878,287.27,244,138.2199496,73.3748061,755,Good
b427111e-1f66-4573-a03f-34ade932a954,504450,26309.87,7,16.3,15,1525062,283.23,245,136.231932,76.13741602,753,Good
802fa8be-f42c-4f58-9664-a9b4544a6589,910518,55338.64,10,20.7,20,1639616,291.82,248,137.23854,77.02679845,765,Good
629f0896-910e-4517-8da0-f658792df015,92473,5699.24,1,20.1,2,197890,243.93,127,136.7378117,64,611,Good
ff1d53d8-c72c-4ff8-b296-db138a6efc14,60990,3797.15,10,27.4,7,192390,284.51,220,134.2444825,72.62770071,729,Good
c0ccf6bc-9895-460f-a893-c768e5944f4b,368828,39349.38,4,21.3,8,902880,279.88,158,136.7392266,73.3748061,680,Good
324ea8d8-b108-49be-833c-5f659eddba2e,461263,13578.73,1,27,10,998272,256.32,248,136.2442114,74.49559327,727,Good
621352e8-c8e8-40e9-acfa-879c1af29691,171741,15619.9,1,12.9,12,254298,258.91,166,138.2236681,75.29448983,668,Good
72532dfe-53c5-48f0-9492-79213de000bc,519745,31867.37,5,15.6,26,1131218,287.31,254,137.2305306,77.67107916,766,Good
0f810a6e-bef6-4fbb-9fde-5be250e6231e,227525,13202.15,7,19,20,616968,287.46,251,136.2363552,77.02679845,763,Good
ae22194f-1781-449a-a0d9-1faf8a9b24de,99066,6030.03,5,16.7,5,189288,282.79,219,137.7326791,70.50611122,728,Good
72998339-b74a-43a0-b05f-c3e5b6456a25,352830,20443.24,10,17.8,23,1069486,287.82,249,135.7345577,77.38801456,761,Good
48e27031-ee08-42e2-a869-b1c60125d0a8,16416,9362.63,1,19.7,28,731170,237.32,157,104.7373012,77.82803864,608,Good
fe6cedd7-c720-4fc6-ab82-000b39165a3c,81966,4409.33,10,27.7,7,148302,273.71,125,136.2446807,72.62770071,647,Good
50e60c6f-5cbf-4b65-b338-ebc58d309111,157111,16336.96,5,29.4,6,371272,286.58,214,136.7457263,71.69607095,728,Good
d1cd42a4-fc1c-4709-b8f3-a4a214474d7a,168264,23047.19,10,14.4,9,315766,289.48,160,138.2278047,73.98631574,693,Good
46dcde6a-ebd8-4eb2-9df5-5bd468529551,1224113,24838.7,10,46.7,15,2282412,289.81,254,133.7520109,76.13741602,764,Good
309b8e8e-459d-442b-bcf5-c50d8d4b0171,235961,15200.76,10,15.6,23,707828,286.89,244,136.2305306,77.38801456,757,Good
ede226ed-7bb1-4210-887b-800995b06bf8,106989,29574.45,5,15.8,11,196944,284.69,122,138.2309439,74.92603791,660,Good
af59b7ec-efb0-4b86-8fc8-11f628714d5e,69559,12044.1,10,17.8,11,357962,284.88,172,135.2345577,74.92603791,696,Good
5ed9276e-6a66-43e8-8100-1c9aae3e808e,207366,15369.1,2,14.4,12,376354,270.62,192,138.2278047,75.29448983,700,Good
f0a8fb78-3168-453f-ad49-18691a92d637,239457,23009,10,17.1,9,332046,290.74,177,138.7333907,73.98631574,707,Good
a3dae6f9-c2c2-4ee0-b3af-3bc10470e7dc,69217,6506.74,8,14.1,5,149512,285.41,177,138.2270493,70.50611122,698,Good
b9723420-012e-41bd-8213-c04e11ca2bf9,61560,7166.61,1,12,5,96338,257.17,134,138.7206776,70.50611122,637,Good
8de6e8cc-e475-4c39-93f5-f08d9e1b6794,252947,12421.63,8,13.5,14,412522,283.57,202,138.2254355,75.89194809,722,Good
b4285eff-179a-4eca-ba0c-109a05361af1,134748,14511.06,1,27.4,13,582208,261.98,249,135.2444825,75.61335193,733,Good
b888d76b-63a4-4544-9c79-1025bfbd1d83,142576,13600.39,3,14.1,8,233178,276.46,148,138.2270493,73.3748061,670,Good
a8e08b65-ec9c-46e9-a820-d004c9d16302,146186,4575.39,3,19.2,5,216744,266.08,155,138.2366327,70.50611122,663,Good
007bf0b7-37c3-4b74-8d88-9d15ec7bd75e,322715,11123.74,6,18.9,8,662508,278.22,223,137.7362143,73.3748061,729,Good
99200227-8050-47f5-96ca-ad77c9167e31,242554,9039.82,1,26.8,9,364738,261.92,249,138.2440728,73.98631574,734,Good
81e6e351-d966-4965-8921-c84b5c8339f2,52269,5540.59,5,16.5,5,130988,278.32,138,137.7323101,70.50611122,661,Good
86c988b4-3593-4615-b74f-6b18c9de25fe,198645,7160.53,6,17.3,10,280170,281.86,213,138.7337339,74.49559327,727,Good
42f2d3d0-8d74-4c14-81de-d61474838bd3,207252,20238.23,6,20.5,19,789382,286.37,245,136.238302,76.88317825,756,Good
e1894b0a-c56b-48a4-8864-166577f9deca,76589,11051.54,3,16.9,13,434698,277.4,240,136.2330392,75.61335193,742,Good
2c1f4364-77a3-4462-b2ba-f8ba8169e871,61579,3232.85,7,18.7,5,391754,271.16,239,135.2359278,70.50611122,730,Good
f4577b8f-8b74-43b5-a477-ea32da98bd17,475,15838.97,1,16.8,9,543686,265.29,255,135.7328602,73.98631574,740,Good
f11c281b-d1e2-4bb3-a5dd-134195dfa002,422389,12250.82,2,38.5,16,994070,275.23,255,135.7497415,76.35530868,752,Good
7053c094-adf1-4c4f-8ce8-c59d3252cd14,88160,14646.34,10,28.2,10,248974,292.4,200,136.7450014,74.49559327,726,Good
20c85ee7-98d3-4046-9939-b1a20ed04a27,95285,13364.98,10,14.6,9,227502,286.24,139,137.7282908,73.98631574,673,Good
3fb0ab06-94fb-44aa-8dc7-b0a3cff9e875,61237,14076.72,1,22.5,10,339284,254.15,135,135.7404887,74.49559327,636,Good
0dd82a6d-7e97-4213-a70c-dbebb55be733,261953,15410.9,1,15.6,7,386870,251.8,133,138.7305306,72.62770071,633,Good
de202140-bdfc-45f9-8dcb-9b6d741a63fc,1661455,26842.63,10,27,10,2161566,294.19,255,138.7442114,74.49559327,772,Good
db9186dd-6a4c-4755-bae7-97865467c579,159315,10777.56,3,17.8,7,279070,273.3,147,138.2345577,72.62770071,665,Good
58ba9c85-9391-4690-ada0-47a577e1c163,138624,12154.87,4,7.6,12,467984,278.59,251,138.1954663,75.29448983,754,Good
6607d4df-ced1-40c5-bf36-fceda2c5cf15,87039,10000.84,4,52.6,6,206096,282.77,157,134.7532036,71.69607095,678,Good
39048581-958e-4488-8dbe-6dcd73e698fa,203794,24052.48,10,24.4,28,518606,291.71,222,136.74223,77.82803864,745,Good
01851a9c-19ac-4b23-a9b7-b04fb982417a,439983,26236.53,10,18.9,14,854788,285.89,194,138.2362143,75.89194809,718,Good
9cdb1985-0ce2-424e-a895-e1bd7244494c,192337,27385.27,10,30.5,16,465894,293.72,226,137.2463402,76.35530868,750,Good
bf6c61e0-ed6d-42c0-a78b-85e732d4b53e,120916,9767.52,8,14.8,8,229152,273.2,122,138.2287634,73.3748061,647,Good
fc39e871-a004-4f1a-83ae-092613f01905,71440,7652.25,1,18.2,4,428560,252.69,228,137.2351837,68.94427191,703,Good
edd69dbb-2767-473d-af8f-fc7c09597fc5,121980,21062.26,10,26.5,5,307736,289.59,139,137.7438609,70.50611122,672,Good
